market,ticker,expectedCagr,priceCagr10y,mdd,beta,dataYears,benchmarkTicker,metricsStatus,metricsSource,reviewReason
KR,0184V0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0082F0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0102X0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0154H0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0114X0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0050E0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,310970,2.07,2.07,-2.89,,0.05,^KS11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,494890,132.11,132.11,-20.98,1.05,1.57,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,495050,140.89,140.89,-20.37,1.03,1.55,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0091P0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,495850,139.21,139.21,-20.17,1.02,1.56,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,494670,106.76,106.76,-21.56,0.75,1.59,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0163Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0025N0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,496080,139.85,139.85,-20.61,1.04,1.55,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0023A0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0162Y0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0098F0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0060H0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,310960,-3.76,-3.76,-2.51,,0.05,^KS11,review_required,yfinance_kr_close_price_20260528,price history shorter than 1 year
KR,495230,167.92,167.92,-20.53,1.03,1.46,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0026S0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0151P0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,495060,133.75,133.75,-21.93,1.12,1.56,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,491820,177.22,177.22,-34.29,1.19,1.67,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0051G0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0115D0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,494220,198.63,198.63,-28.16,1.38,1.55,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0005D0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0000J0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,495550,144.09,144.09,-20.37,1.03,1.55,^KS11,review_required,yfinance_kr_close_price_20260528,abnormal cagr
KR,0092B0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0074K0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
KR,0082V0,,,,,,,review_required,yfinance_kr_close_price_20260528,missing close price data
