ticker,market,assetType,currency,priceSeriesAvailable,totalReturnSeriesAvailable,dividendSeriesAvailable,dataStart,dataEnd,dataYears,observationFrequency,benchmarkId,fxSeriesRequired,fxSeriesAvailable,isProxy,proxyTicker,dataSource,scenarioGrade,rawCagrRecalcStatus,rollingCagr10yRecalcStatus,mddRecalcStatus,rollingMdd10yRecalcStatus,betaRecalcStatus,metricsStatus,reasonCodes
282330,KR,stock,KRW,provider_refetch_required,no,yield_only,,,8.46,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
140410,KR,stock,KRW,provider_refetch_required,no,no,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|less_than_10_year_overlay_window
005440,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
279570,KR,stock,KRW,provider_refetch_required,no,no,,,0.23,daily_close_provider_input_not_persisted,^KS11,no,no,no,,data/processed/kr_price_metrics_overlay_20260528_excluded_332.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,blocked_missing_beta_or_benchmark,review_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|less_than_10_year_overlay_window|review_reason_price_history_shorter_than_1_year
112610,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
030000,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
035900,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
347700,KR,stock,KRW,provider_refetch_required,no,no,,,5.18,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|less_than_10_year_overlay_window
030530,KR,stock,KRW,provider_refetch_required,no,no,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|less_than_10_year_overlay_window
161890,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
323280,KR,stock,KRW,provider_refetch_required,no,no,,,6.92,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|less_than_10_year_overlay_window
192820,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
081660,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
085620,KR,stock,KRW,provider_refetch_required,no,no,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|less_than_10_year_overlay_window
000120,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
097230,KR,stock,KRW,provider_refetch_required,no,no,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|less_than_10_year_overlay_window
140860,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
476830,KR,stock,KRW,provider_refetch_required,no,no,,,0.44,daily_close_provider_input_not_persisted,^KQ11,no,no,no,,data/processed/kr_price_metrics_overlay_20260528_excluded_332.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,blocked_missing_beta_or_benchmark,review_required,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|less_than_10_year_overlay_window|review_reason_price_history_shorter_than_1_year
041510,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
077970,KR,stock,KRW,provider_refetch_required,no,no,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|no_dividend_time_series|less_than_10_year_overlay_window
089030,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
060370,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
017960,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
027360,KR,stock,KRW,provider_refetch_required,no,yield_only,,,7.51,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
023590,KR,stock,KRW,provider_refetch_required,no,yield_only,,,9.99,daily_close_provider_input_not_persisted,^KS11,no,no,no,,src/data/tickers/kr_price_metrics_overlay_20260528_app_ready.csv|src/data/tickers/kr_stock_dividend_overlay_20260525.csv,B,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,insufficient_for_120m_or_requires_proxy,provider_refetch_required,ready,close_price_metrics_overlay_present|source_series_not_committed_provider_refetch_required|no_monthly_total_return_series|dividend_yield_overlay_only_no_dividend_time_series|less_than_10_year_overlay_window
